"Country","ISO 3166-1 alpha-3","Year","Total","Coal","Oil","Gas","Cement","Flaring","Other","Per Capita"
"Albania","ALB",1976,4.947198,1.272350,2.654702,0.671009,0.349136,0,,1.823139
"Albania","ALB",1977,5.717343,1.699007,2.943969,0.699376,0.374992,0,,2.060456
"Albania","ALB",1978,6.491245,2.126321,3.284799,0.678223,0.401902,0,,2.291043
"Albania","ALB",1979,7.583971,2.680752,3.772097,0.706810,0.424311,0,,2.625335
"Albania","ALB",1980,5.170837,2.322976,1.571856,0.773104,0.502901,0,,1.757801
"Albania","ALB",1981,7.339622,2.644087,3.493711,0.805678,0.396146,0,,2.452763
"Albania","ALB",1982,7.307607,2.879904,3.143712,0.864704,0.419287,0,,2.402886
"Albania","ALB",1983,7.630809,3.103408,3.129056,0.974624,0.423721,0,,2.471188
"Albania","ALB",1984,7.825903,3.400192,2.945856,1.044240,0.435615,0,,2.498910
"Albania","ALB",1985,7.881540,3.722624,2.755328,0.970960,0.432628,0,,2.484938
"Albania","ALB",1986,8.058077,3.707968,2.868912,1.051568,0.429629,0,,2.512552
"Albania","ALB",1987,7.447081,3.735456,2.822670,0.450894,0.438060,0,,2.300132
"Albania","ALB",1988,7.329222,4.017755,2.577082,0.355586,0.378799,0,,2.246147
"Albania","ALB",1989,8.986169,4.056048,4.096352,0.447008,0.386761,0,,2.737864
"Albania","ALB",1990,5.520602,2.498848,2.172752,0.465328,0.383674,0,,1.675415
"Albania","ALB",1991,4.290226,1.480256,2.227712,0.274800,0.307458,0,,1.299249
"Albania","ALB",1992,2.517116,0.799927,1.416384,0.198147,0.102659,0,,0.761899
"Albania","ALB",1993,2.337999,0.599947,1.477918,0.157303,0.102831,0,,0.708332
"Albania","ALB",1994,1.923806,0.168544,1.604832,0.098928,0.051502,0,,0.584034
"Albania","ALB",1995,2.089065,0.161216,1.773376,0.051296,0.103177,0,,0.636064
"Albania","ALB",1996,2.017508,0.113584,1.755056,0.043968,0.104900,0,,0.616724
"Albania","ALB",1997,1.543009,0.043968,1.410640,0.036640,0.051761,0,,0.474229
"Albania","ALB",1998,1.754709,0.054845,1.623405,0.032907,0.043552,0,,0.542888
"Albania","ALB",1999,2.986196,0.110056,2.791742,0.029348,0.055050,0,,0.930784
"Albania","ALB",2000,3.024926,0.069531,2.839801,0.021957,0.093637,0,,0.950630
"Albania","ALB",2001,3.220656,0.080608,3.125392,0.014656,0,0,,1.021259
"Albania","ALB",2002,3.748272,0.084272,3.638352,0.025648,0,0,,1.200003
"Albania","ALB",2003,4.303499,0.084272,3.891168,0.025648,0.302411,0,,1.391371
"Albania","ALB",2004,4.176684,0.084272,3.759264,0.032976,0.300172,0,,1.363761
"Albania","ALB",2005,4.261413,0.073216,3.909740,0.021965,0.256492,0,,1.405185
"Albania","ALB",2006,3.910715,0.073210,3.539714,0.021963,0.275828,0,,1.302102
"Albania","ALB",2007,3.948970,0.073210,3.374978,0.032944,0.467837,0,,1.326901
"Albania","ALB",2008,4.397043,0.102592,3.795904,0.014656,0.483891,0,,1.489670
"Albania","ALB",2009,4.406552,0.388384,3.414848,0.018320,0.585000,0,,1.503665
"Albania","ALB",2010,4.783865,0.428688,3.491792,0.025648,0.837737,0,,1.642022
"Albania","ALB",2011,5.314676,0.534944,3.773920,0.029312,0.976500,0,,1.832234
"Albania","ALB",2012,4.850060,0.626544,3.154704,0.029312,1.039500,0,,1.676949
"Albania","ALB",2013,5.287466,0.795088,3.330576,0.032976,1.128600,0.000226,,1.831465
"Albania","ALB",2014,5.999658,1.028913,3.855679,0.058586,1.044900,0.011581,,2.080252
"Albania","ALB",2015,4.712137,0.322432,3.337904,0.062288,0.954113,0.035400,,1.634751
"Albania","ALB",2016,4.631977,0.190528,3.359888,0.161216,0.880470,0.039875,,1.607732
"Albania","ALB",2017,5.564149,0.274609,4.078863,0.168427,1.011492,0.030757,,1.932429
"Albania","ALB",2018,4.984045,0.472656,3.330576,0.150224,1.016733,0.013856,,1.732368
"Albania","ALB",2019,4.947485,0.322432,3.440496,0.131904,1.048179,0.004474,,1.721533
"Albania","ALB",2020,4.728559,0.331439,3.217576,0.131178,1.048179,0.000188,,1.649392
"Albania","ALB",2021,4.619109,0.174413,3.246273,0.150245,1.048179,0,,1.618066
"Algeria","DZA",1750,0,,,,,,,
"Algeria","DZA",1751,0,,,,,,,
"Algeria","DZA",1752,0,,,,,,,
"Algeria","DZA",1753,0,,,,,,,
"Algeria","DZA",1754,0,,,,,,,
"Algeria","DZA",1755,0,,,,,,,
"Algeria","DZA",1756,0,,,,,,,
"Algeria","DZA",1757,0,,,,,,,
"Algeria","DZA",1758,0,,,,,,,
"Algeria","DZA",1759,0,,,,,,,
"Algeria","DZA",1760,0,,,,,,,
"Algeria","DZA",1761,0,,,,,,,
"Algeria","DZA",1762,0,,,,,,,
"Algeria","DZA",1763,0,,,,,,,
"Algeria","DZA",1764,0,,,,,,,
"Algeria","DZA",1765,0,,,,,,,
"Algeria","DZA",1766,0,,,,,,,
"Algeria","DZA",1767,0,,,,,,,
"Algeria","DZA",1768,0,,,,,,,
"Algeria","DZA",1769,0,,,,,,,
"Algeria","DZA",1770,0,,,,,,,
"Algeria","DZA",1771,0,,,,,,,
"Algeria","DZA",1772,0,,,,,,,
"Algeria","DZA",1773,0,,,,,,,
"Algeria","DZA",1774,0,,,,,,,
"Algeria","DZA",1775,0,,,,,,,
"Algeria","DZA",1776,0,,,,,,,
"Algeria","DZA",1777,0,,,,,,,
"Algeria","DZA",1778,0,,,,,,,
"Algeria","DZA",1779,0,,,,,,,
"Algeria","DZA",1780,0,,,,,,,
"Algeria","DZA",1781,0,,,,,,,
"Algeria","DZA",1782,0,,,,,,,
"Algeria","DZA",1783,0,,,,,,,
"Algeria","DZA",1784,0,,,,,,,
"Algeria","DZA",1785,0,,,,,,,
"Algeria","DZA",1786,0,,,,,,,
"Algeria","DZA",1787,0,,,,,,,
"Algeria","DZA",1788,0,,,,,,,
"Algeria","DZA",1789,0,,,,,,,
"Algeria","DZA",1790,0,,,,,,,
"Algeria","DZA",1791,0,,,,,,,
"Algeria","DZA",1792,0,,,,,,,
"Algeria","DZA",1793,0,,,,,,,
"Algeria","DZA",1794,0,,,,,,,
"Algeria","DZA",1795,0,,,,,,,
"Algeria","DZA",1796,0,,,,,,,
"Algeria","DZA",1797,0,,,,,,,
"Algeria","DZA",1798,0,,,,,,,
"Algeria","DZA",1799,0,,,,,,,
"Algeria","DZA",1800,0,,,,,,,
"Algeria","DZA",1801,0,,,,,,,
"Algeria","DZA",1802,0,,,,,,,
"Algeria","DZA",1803,0,,,,,,,
"Algeria","DZA",1804,0,,,,,,,
"Algeria","DZA",1805,0,,,,,,,
"Algeria","DZA",1806,0,,,,,,,
"Algeria","DZA",1807,0,,,,,,,
"Algeria","DZA",1808,0,,,,,,,
"Algeria","DZA",1809,0,,,,,,,
"Algeria","DZA",1810,0,,,,,,,
"Algeria","DZA",1811,0,,,,,,,
"Algeria","DZA",1812,0,,,,,,,
"Algeria","DZA",1813,0,,,,,,,
"Algeria","DZA",1814,0,,,,,,,
"Algeria","DZA",1815,0,,,,,,,
"Algeria","DZA",1816,0,,,,,,,
"Algeria","DZA",1817,0,,,,,,,
"Algeria","DZA",1818,0,,,,,,,
"Algeria","DZA",1819,0,,,,,,,
"Algeria","DZA",1820,0,,,,,,,
"Algeria","DZA",1821,0,,,,,,,
"Algeria","DZA",1822,0,,,,,,,
"Algeria","DZA",1823,0,,,,,,,
"Algeria","DZA",1824,0,,,,,,,
"Algeria","DZA",1825,0,,,,,,,
"Algeria","DZA",1826,0,,,,,,,
"Algeria","DZA",1827,0,,,,,,,
"Algeria","DZA",1828,0,,,,,,,
"Algeria","DZA",1829,0,,,,,,,
"Algeria","DZA",1830,0,,,,,,,
"Algeria","DZA",1831,0,,,,,,,
"Algeria","DZA",1832,0,,,,,,,
"Algeria","DZA",1833,0,,,,,,,
"Algeria","DZA",1834,0,,,,,,,
"Algeria","DZA",1835,0,,,,,,,
"Algeria","DZA",1836,0,,,,,,,
"Algeria","DZA",1837,0,,,,,,,
"Algeria","DZA",1838,0,,,,,,,
"Algeria","DZA",1839,0,,,,,,,
"Algeria","DZA",1840,0,,,,,,,
"Algeria","DZA",1841,0,,,,,,,
"Algeria","DZA",1842,0,,,,,,,
"Algeria","DZA",1843,0,,,,,,,
"Algeria","DZA",1844,0,,,,,,,
"Algeria","DZA",1845,0,,,,,,,
"Algeria","DZA",1846,0,,,,,,,
"Algeria","DZA",1847,0,,,,,,,
"Algeria","DZA",1848,0,,,,,,,
"Algeria","DZA",1849,0,,,,,,,
"Algeria","DZA",1850,0,,,,,,,
"Algeria","DZA",1851,0,,,,,,,
"Algeria","DZA",1852,0,,,,,,,
"Algeria","DZA",1853,0,,,,,,,
"Algeria","DZA",1854,0,,,,,,,
"Algeria","DZA",1855,0,,,,,,,
"Algeria","DZA",1856,0,,,,,,,
"Algeria","DZA",1857,0,,,,,,,
"Algeria","DZA",1858,0,,,,,,,
"Algeria","DZA",1859,0,,,,,,,
"Algeria","DZA",1860,0,,,,,,,
"Algeria","DZA",1861,0,,,,,,,
"Algeria","DZA",1862,0,,,,,,,
"Algeria","DZA",1863,0,,,,,,,
"Algeria","DZA",1864,0,,,,,,,
"Algeria","DZA",1865,0,,,,,,,
"Algeria","DZA",1866,0,,,,,,,
"Algeria","DZA",1867,0,,,,,,,
"Algeria","DZA",1868,0,,,,,,,
"Algeria","DZA",1869,0,,,,,,,
"Algeria","DZA",1870,0,,,,,,,
"Algeria","DZA",1871,0,,,,,,,
"Algeria","DZA",1872,0,,,,,,,
"Algeria","DZA",1873,0,,,,,,,
"Algeria","DZA",1874,0,,,,,,,
"Algeria","DZA",1875,0,,,,,,,
"Algeria","DZA",1876,0,,,,,,,
"Algeria","DZA",1877,0,,,,,,,
"Algeria","DZA",1878,0,,,,,,,
"Algeria","DZA",1879,0,,,,,,,
"Algeria","DZA",1880,0,,,,,,,
"Algeria","DZA",1881,0,,,,,,,
"Algeria","DZA",1882,0,,,,,,,
"Algeria","DZA",1883,0,,,,,,,
"Algeria","DZA",1884,0,,,,,,,
"Algeria","DZA",1885,0,,,,,,,
"Algeria","DZA",1886,0,,,,,,,
"Algeria","DZA",1887,0,,,,,,,
"Algeria","DZA",1888,0,,,,,,,
"Algeria","DZA",1889,0,,,,,,,
"Algeria","DZA",1890,0,,,,,,,
"Algeria","DZA",1891,0,,,,,,,
"Algeria","DZA",1892,0,,,,,,,
"Algeria","DZA",1893,0,,,,,,,
"Algeria","DZA",1894,0,,,,,,,
"Algeria","DZA",1895,0,,,,,,,
"Algeria","DZA",1896,0,,,,,,,
"Algeria","DZA",1897,0,,,,,,,
"Algeria","DZA",1898,0,,,,,,,
"Algeria","DZA",1899,0,,,,,,,
"Algeria","DZA",1900,0,,,,,,,
"Algeria","DZA",1901,0,,,,,,,
"Algeria","DZA",1902,0,,,,,,,
"Algeria","DZA",1903,0,,,,,,,
"Algeria","DZA",1904,0,,,,,,,
"Algeria","DZA",1905,0,,,,,,,
"Algeria","DZA",1906,0,,,,,,,
"Algeria","DZA",1907,0,,,,,,,
"Algeria","DZA",1908,0,,,,,,,
"Algeria","DZA",1909,0,,,,,,,
"Algeria","DZA",1910,0,,,,,,,
"Algeria","DZA",1911,0,,,,,,,
"Algeria","DZA",1912,0,,,,,,,
"Algeria","DZA",1913,0,,,,,,,
"Algeria","DZA",1914,0,,,,,,,
"Algeria","DZA",1915,0,,,,,,,
"Algeria","DZA",1916,0.003664,0,0.003664,0,,0,,
"Algeria","DZA",1917,0.007328,0.003664,0.003664,0,,0,,
"Algeria","DZA",1918,0.018320,0.014656,0.003664,0,,0,,
"Algeria","DZA",1919,0.018320,0.015267,0.003053,0,,0,,
"Algeria","DZA",1920,0.021984,0.018320,0.003664,0,,0,,
"Algeria","DZA",1921,0.025648,0.025648,0,0,,0,,
"Algeria","DZA",1922,0.025648,0.022442,0.003206,0,,0,,
"Algeria","DZA",1923,0.014656,0.010992,0.003664,0,,0,,
"Algeria","DZA",1924,0.029312,0.022798,0.006514,0,,0,,
"Algeria","DZA",1925,0.032976,0.025648,0.007328,0,,0,,
"Algeria","DZA",1926,0.040304,0.036640,0.003664,0,,0,,
"Algeria","DZA",1927,0.058624,0.054960,0.003664,0,,0,,
"Algeria","DZA",1928,0.073072,0.043968,0.003664,0,0.025440,0,,
"Algeria","DZA",1929,0.080381,0.042056,0.010514,0,0.027810,0,,
"Algeria","DZA",1930,0.084005,0.043968,0.007328,0,0.032709,0,,
"Algeria","DZA",1931,0.098619,0.057074,0.003805,0,0.037741,0,,
"Algeria","DZA",1932,0.113227,0.065952,0.003664,0,0.043611,0,,
"Algeria","DZA",1933,0.120615,0.080608,0.003664,0,0.036343,0,,
"Algeria","DZA",1934,0.138846,0.091600,0,0,0.047246,0,,
"Algeria","DZA",1935,0.131644,0.099819,0,0,0.031825,0,,
"Algeria","DZA",1936,0.051029,0.018320,0,0,0.032709,0,,
"Algeria","DZA",1937,0.069349,0.036640,0,0,0.032709,0,,
"Algeria","DZA",1938,0.032976,0.032976,0,0,0,0,,
"Algeria","DZA",1939,0.161216,0.051296,0,0.109920,0,0,,
"Algeria","DZA",1940,0.238160,0.146560,0,0.091600,0,0,,
"Algeria","DZA",1941,0.311440,0.212512,0,0.098928,0,0,,
"Algeria","DZA",1942,0.498304,0.392048,0,0.106256,0,0,,
"Algeria","DZA",1943,0.468665,0.311440,0,0.117248,0.039977,0,,
"Algeria","DZA",1944,0.497921,0.316441,0.003637,0.130941,0.046901,0,,
"Algeria","DZA",1945,0.615136,0.428688,0,0.135568,0.050880,0,,
"Algeria","DZA",1946,0.761639,0.568849,0,0.134919,0.057870,0,,
"Algeria","DZA",1947,0.743287,0.545936,0,0.135568,0.061783,0,,
"Algeria","DZA",1948,0.801884,0.598165,0,0.138599,0.065120,0,,
"Algeria","DZA",1949,0.908165,0.706336,0,0.139796,0.062033,0,,
"Algeria","DZA",1950,3.783605,1.883296,1.740400,0,0.159909,0,,0.419475
"Algeria","DZA",1951,4.131179,2.040848,1.868640,0,0.221691,0,,0.445567
"Algeria","DZA",1952,3.889207,1.842992,1.806352,0,0.239863,0,,0.408457
"Algeria","DZA",1953,3.999006,1.547625,2.196748,0,0.254633,0,,0.409244
"Algeria","DZA",1954,4.152302,1.483920,2.341296,0,0.327086,0,,0.414751
"Algeria","DZA",1955,4.606578,1.593840,2.678384,0,0.334354,0,,0.449761
"Algeria","DZA",1956,4.995053,1.761093,2.910746,0,0.323214,0,,0.476938
"Algeria","DZA",1957,5.537086,1.974896,3.209664,0,0.352526,0,,0.517327
"Algeria","DZA",1958,5.214119,1.810016,2.986160,0,0.417943,0,,0.476881
"Algeria","DZA",1959,5.657017,1.461936,3.722624,0,0.472457,0,,0.506699
"Algeria","DZA",1960,6.151241,1.256752,4.371152,0,0.523337,0,,0.539852
"Algeria","DZA",1961,6.055920,0.765313,4.309922,0.450400,0.530285,0,,0.522125
"Algeria","DZA",1962,5.661010,0.406441,4.133982,0.688387,0.432200,0,,0.480632
"Algeria","DZA",1963,5.419154,0.252816,4.125664,0.604560,0.436114,0,,0.452749
"Algeria","DZA",1964,5.643044,0.282128,3.781248,1.190800,0.388868,0,,0.463338
"Algeria","DZA",1965,6.588533,0.263955,4.179283,1.778028,0.367267,0,,0.532138
"Algeria","DZA",1966,8.420862,0.271136,5.972320,1.850320,0.327086,0,,0.667613
"Algeria","DZA",1967,8.431587,0.190445,6.090586,1.790918,0.359638,0,,0.653758
"Algeria","DZA",1968,9.050236,0.201602,6.535557,1.884058,0.429019,0,,0.686093
"Algeria","DZA",1969,11.262968,0.450525,7.867713,2.476059,0.468670,0,,0.834849
"Algeria","DZA",1970,15.058960,0.970960,6.837024,0.135568,0.457920,6.657488,,1.091552
"Algeria","DZA",1971,18.649531,0.901344,7.617456,0.674176,0.476091,8.980464,,1.321699
"Algeria","DZA",1972,28.322640,0.648528,7.258384,3.136384,0.457920,16.821424,,1.961436
"Algeria","DZA",1973,38.277401,0.820736,9.376176,3.147376,0.497897,24.435216,,2.588678
"Algeria","DZA",1974,31.876660,0.699824,9.607008,2.451216,0.465188,18.653424,,2.103570
"Algeria","DZA",1975,32.001207,0.791333,11.291155,4.458578,0.468769,14.991372,,2.035093
"Algeria","DZA",1976,39.131070,0.586185,11.034935,6.063352,0.688317,20.758281,,2.371506
"Algeria","DZA",1977,41.844913,0.604560,13.868240,3.605376,0.874065,22.892672,,2.442188
"Algeria","DZA",1978,62.455266,0.571584,13.164752,23.856304,1.321426,23.541200,,3.542025
"Algeria","DZA",1979,45.545552,0.894016,15.359488,8.167056,1.841360,19.283632,,2.507051
"Algeria","DZA",1980,66.416467,1.608496,18.620448,25.479456,2.021667,18.686400,,3.544219
"Algeria","DZA",1981,46.341982,1.909095,18.156554,11.165090,2.165310,12.945934,,2.394767
"Algeria","DZA",1982,39.173029,1.974896,18.642432,7.170448,2.126325,9.258928,,1.958642
"Algeria","DZA",1983,52.503909,3.147595,22.022175,16.610069,2.318268,8.405802,,2.538615
"Algeria","DZA",1984,70.946530,4.026736,22.768096,30.510128,2.660562,10.981008,,3.316261
"Algeria","DZA",1985,72.609068,3.077760,22.504288,27.699840,2.919788,16.407392,,3.280594
"Algeria","DZA",1986,76.080388,2.726016,22.760768,33.085920,3.082516,14.425168,,3.324821
"Algeria","DZA",1987,83.883502,2.967840,25.091072,40.117136,3.590606,12.116848,,3.556480
"Algeria","DZA",1988,83.708041,2.975038,27.284616,38.972266,3.414988,11.061133,,3.452872
"Algeria","DZA",1989,79.808266,2.986160,25.153360,36.672976,3.223338,11.772432,,3.206502
"Algeria","DZA",1990,76.737628,2.942192,23.204112,38.908016,2.988636,8.694672,,3.007187
"Algeria","DZA",1991,78.806834,2.689376,26.065696,38.428032,2.969362,8.654368,,3.015502
"Algeria","DZA",1992,79.883305,2.377936,28.678128,31.931760,2.997929,13.897552,,2.986481
"Algeria","DZA",1993,81.943970,1.923600,27.992960,36.097728,2.988434,12.941248,,2.995649
"Algeria","DZA",1994,86.147476,2.286238,30.450203,37.385859,2.820683,13.204492,,3.083633
"Algeria","DZA",1995,94.981417,1.934592,27.080624,47.221632,3.165241,15.579328,,3.335253
"Algeria","DZA",1996,96.786277,1.406976,27.406720,50.566864,3.006197,14.399520,,3.339227
"Algeria","DZA",1997,87.004706,1.381328,30.019152,39.006944,3.271314,13.325968,,2.951710
"Algeria","DZA",1998,106.621010,2.110464,33.089584,54.641232,3.446434,13.333296,,3.562981
"Algeria","DZA",1999,91.668212,2.172665,22.188293,50.920227,3.435307,12.951720,,3.020759
"Algeria","DZA",2000,82.221010,1.960240,26.827808,38.534288,3.789426,11.109248,,2.671715
"Algeria","DZA",2001,83.780203,2.095808,28.458288,41.029472,3.765771,8.430864,,2.685178
"Algeria","DZA",2002,89.406933,2.608768,29.495200,44.653168,4.057717,8.592080,,2.827124
"Algeria","DZA",2003,91.048404,2.788304,31.942752,44.026624,4.032068,8.258656,,2.840302
"Algeria","DZA",2004,87.853359,1.923600,32.818448,41.209008,4.896735,7.005568,,2.702333
"Algeria","DZA",2005,106.472836,2.363280,31.052400,61.210784,5.661540,6.184832,,3.230690
"Algeria","DZA",2006,100.202857,2.700368,35.233024,49.306448,6.540025,6.422992,,2.996938
"Algeria","DZA",2007,108.401946,3.011808,38.321776,51.076160,7.000746,8.991456,,3.189810
"Algeria","DZA",2008,109.031978,3.008246,37.363073,51.550561,7.583376,9.526722,,3.153985
"Algeria","DZA",2009,120.184849,1.593840,44.891328,54.894048,8.220337,10.585296,,3.414727
"Algeria","DZA",2010,117.813010,1.216486,45.365407,53.367834,8.252310,9.610973,,3.285695
"Algeria","DZA",2011,119.807538,1.047872,46.919737,56.720635,8.187220,6.932074,,3.278487
"Algeria","DZA",2012,135.674294,1.036882,48.539276,64.114493,7.696658,14.286985,,3.641230
"Algeria","DZA",2013,140.786376,0.725472,51.918880,65.450032,7.298420,15.393572,,3.704844
"Algeria","DZA",2014,151.282783,0.545922,52.884810,73.831357,7.667871,16.352823,,3.903048
"Algeria","DZA",2015,160.087450,0.501968,55.590208,78.768672,8.062014,17.164588,,4.048424
"Algeria","DZA",2016,158.748363,0,54.626576,78.677072,9.371843,16.072872,,3.935325
"Algeria","DZA",2017,166.411374,0.795088,55.308080,82.352064,11.406257,16.549884,,4.045341
"Algeria","DZA",2018,173.911594,1.330002,54.922121,88.886635,12.381661,16.391175,,4.147961
"Algeria","DZA",2019,179.504831,1.095512,59.157648,91.249920,11.028039,16.973712,,4.203332
"Algeria","DZA",2020,172.504477,1.098537,54.540075,88.308310,11.028039,17.529515,,3.970031
"Algeria","DZA",2021,176.269070,1.095536,56.020598,92.791955,11.028039,15.332942,,3.989977
"Andorra","AND",1750,0,,,,0,,,
"Andorra","AND",1751,0,,,,0,,,
"Andorra","AND",1752,0,,,,0,,,
"Andorra","AND",1753,0,,,,0,,,
"Andorra","AND",1754,0,,,,0,,,
"Andorra","AND",1755,0,,,,0,,,
"Andorra","AND",1756,0,,,,0,,,
"Andorra","AND",1757,0,,,,0,,,
"Andorra","AND",1758,0,,,,0,,,
"Andorra","AND",1759,0,,,,0,,,
"Andorra","AND",1760,0,,,,0,,,
"Andorra","AND",1761,0,,,,0,,,
"Andorra","AND",1762,0,,,,0,,,
"Andorra","AND",1763,0,,,,0,,,
"Andorra","AND",1764,0,,,,0,,,
"Andorra","AND",1765,0,,,,0,,,
"Andorra","AND",1766,0,,,,0,,,
"Andorra","AND",1767,0,,,,0,,,
"Andorra","AND",1768,0,,,,0,,,
"Andorra","AND",1769,0,,,,0,,,
"Andorra","AND",1770,0,,,,0,,,
"Andorra","AND",1771,0,,,,0,,,
"Andorra","AND",1772,0,,,,0,,,
"Andorra","AND",1773,0,,,,0,,,
"Andorra","AND",1774,0,,,,0,,,
"Andorra","AND",1775,0,,,,0,,,
"Andorra","AND",1776,0,,,,0,,,
"Andorra","AND",1777,0,,,,0,,,
"Andorra","AND",1778,0,,,,0,,,
"Andorra","AND",1779,0,,,,0,,,
"Andorra","AND",1780,0,,,,0,,,
"Andorra","AND",1781,0,,,,0,,,
"Andorra","AND",1782,0,,,,0,,,
"Andorra","AND",1783,0,,,,0,,,
"Andorra","AND",1784,0,,,,0,,,
"Andorra","AND",1785,0,,,,0,,,
"Andorra","AND",1786,0,,,,0,,,
"Andorra","AND",1787,0,,,,0,,,
"Andorra","AND",1788,0,,,,0,,,
"Andorra","AND",1789,0,,,,0,,,
"Andorra","AND",1790,0,,,,0,,,
"Andorra","AND",1791,0,,,,0,,,
"Andorra","AND",1792,0,,,,0,,,
"Andorra","AND",1793,0,,,,0,,,
"Andorra","AND",1794,0,,,,0,,,
"Andorra","AND",1795,0,,,,0,,,
"Andorra","AND",1796,0,,,,0,,,
"Andorra","AND",1797,0,,,,0,,,
"Andorra","AND",1798,0,,,,0,,,
"Andorra","AND",1799,0,,,,0,,,
"Andorra","AND",1800,0,,,,0,,,
"Andorra","AND",1801,0,,,,0,,,
"Andorra","AND",1802,0,,,,0,,,
"Andorra","AND",1803,0,,,,0,,,
"Andorra","AND",1804,0,,,,0,,,
"Andorra","AND",1805,0,,,,0,,,
"Andorra","AND",1806,0,,,,0,,,
"Andorra","AND",1807,0,,,,0,,,
"Andorra","AND",1808,0,,,,0,,,
"Andorra","AND",1809,0,,,,0,,,
"Andorra","AND",1810,0,,,,0,,,
"Andorra","AND",1811,0,,,,0,,,
"Andorra","AND",1812,0,,,,0,,,
"Andorra","AND",1813,0,,,,0,,,
"Andorra","AND",1814,0,,,,0,,,
"Andorra","AND",1815,0,,,,0,,,
"Andorra","AND",1816,0,,,,0,,,
"Andorra","AND",1817,0,,,,0,,,
"Andorra","AND",1818,0,,,,0,,,
"Andorra","AND",1819,0,,,,0,,,
"Andorra","AND",1820,0,,,,0,,,
"Andorra","AND",1821,0,,,,0,,,
"Andorra","AND",1822,0,,,,0,,,
"Andorra","AND",1823,0,,,,0,,,
"Andorra","AND",1824,0,,,,0,,,
"Andorra","AND",1825,0,,,,0,,,
"Andorra","AND",1826,0,,,,0,,,
"Andorra","AND",1827,0,,,,0,,,
"Andorra","AND",1828,0,,,,0,,,
"Andorra","AND",1829,0,,,,0,,,
"Andorra","AND",1830,0,,,,0,,,
"Andorra","AND",1831,0,,,,0,,,
"Andorra","AND",1832,0,,,,0,,,
"Andorra","AND",1833,0,,,,0,,,
"Andorra","AND",1834,0,,,,0,,,
"Andorra","AND",1835,0,,,,0,,,
"Andorra","AND",1836,0,,,,0,,,
"Andorra","AND",1837,0,,,,0,,,
"Andorra","AND",1838,0,,,,0,,,
"Andorra","AND",1839,0,,,,0,,,
"Andorra","AND",1840,0,,,,0,,,
"Andorra","AND",1841,0,,,,0,,,
"Andorra","AND",1842,0,,,,0,,,
"Andorra","AND",1843,0,,,,0,,,
"Andorra","AND",1844,0,,,,0,,,
"Andorra","AND",1845,0,,,,0,,,
"Andorra","AND",1846,0,,,,0,,,
"Andorra","AND",1847,0,,,,0,,,
"Andorra","AND",1848,0,,,,0,,,
"Andorra","AND",1849,0,,,,0,,,
"Andorra","AND",1850,0,,,,0,,,
"Andorra","AND",1851,0,,,,0,,,
"Andorra","AND",1852,0,,,,0,,,
"Andorra","AND",1853,0,,,,0,,,
"Andorra","AND",1854,0,,,,0,,,
"Andorra","AND",1855,0,,,,0,,,
"Andorra","AND",1856,0,,,,0,,,
"Andorra","AND",1857,0,,,,0,,,
"Andorra","AND",1858,0,,,,0,,,
"Andorra","AND",1859,0,,,,0,,,
"Andorra","AND",1860,0,,,,0,,,
"Andorra","AND",1861,0,,,,0,,,
"Andorra","AND",1862,0,,,,0,,,
"Andorra","AND",1863,0,,,,0,,,
"Andorra","AND",1864,0,,,,0,,,
"Andorra","AND",1865,0,,,,0,,,
"Andorra","AND",1866,0,,,,0,,,
"Andorra","AND",1867,0,,,,0,,,
"Andorra","AND",1868,0,,,,0,,,
"Andorra","AND",1869,0,,,,0,,,
"Andorra","AND",1870,0,,,,0,,,
"Andorra","AND",1871,0,,,,0,,,
"Andorra","AND",1872,0,,,,0,,,
"Andorra","AND",1873,0,,,,0,,,
"Andorra","AND",1874,0,,,,0,,,
"Andorra","AND",1875,0,,,,0,,,
"Andorra","AND",1876,0,,,,0,,,
"Andorra","AND",1877,0,,,,0,,,
"Andorra","AND",1878,0,,,,0,,,
"Andorra","AND",1879,0,,,,0,,,
"Andorra","AND",1880,0,,,,0,,,
"Andorra","AND",1881,0,,,,0,,,
"Andorra","AND",1882,0,,,,0,,,
"Andorra","AND",1883,0,,,,0,,,
"Andorra","AND",1884,0,,,,0,,,
"Andorra","AND",1885,0,,,,0,,,
"Andorra","AND",1886,0,,,,0,,,
"Andorra","AND",1887,0,,,,0,,,
"Andorra","AND",1888,0,,,,0,,,
"Andorra","AND",1889,0,,,,0,,,
"Andorra","AND",1890,0,,,,0,,,
"Andorra","AND",1891,0,,,,0,,,
"Andorra","AND",1892,0,,,,0,,,
"Andorra","AND",1893,0,,,,0,,,
"Andorra","AND",1894,0,,,,0,,,
"Andorra","AND",1895,0,,,,0,,,
"Andorra","AND",1896,0,,,,0,,,
"Andorra","AND",1897,0,,,,0,,,
"Andorra","AND",1898,0,,,,0,,,
"Andorra","AND",1899,0,,,,0,,,
"Andorra","AND",1900,0,,,,0,,,
"Andorra","AND",1901,0,,,,0,,,
"Andorra","AND",1902,0,,,,0,,,
"Andorra","AND",1903,0,,,,0,,,
"Andorra","AND",1904,0,,,,0,,,
"Andorra","AND",1905,0,,,,0,,,
"Andorra","AND",1906,0,,,,0,,,
"Andorra","AND",1907,0,,,,0,,,
"Andorra","AND",1908,0,,,,0,,,
"Andorra","AND",1909,0,,,,0,,,
